Time,OpenBid,HighBid,LowBid,CloseBid,OpenAsk,HighAsk,LowAsk,CloseAsk,TotalTicks
21:00:00,1.5474,1.5497,1.53597,1.54125,1.5475299999999999,1.5498299999999998,1.53615,1.54138,39763
21:00:00,1.54125,1.5518399999999999,1.54125,1.54965,1.54138,1.55203,1.54138,1.54978,22861
21:00:00,1.54965,1.55939,1.54515,1.55316,1.54978,1.55952,1.54534,1.55329,37101
21:00:00,1.55316,1.5538399999999999,1.53659,1.5393,1.55329,1.55396,1.53673,1.5394299999999999,39989
21:00:00,1.5393,1.54415,1.52839,1.53925,1.5394299999999999,1.54425,1.52837,1.53938,47951
21:00:00,1.53925,1.54884,1.53914,1.54814,1.53938,1.5489600000000001,1.53936,1.5483,36485
21:00:00,1.54814,1.5569899999999999,1.53662,1.5552700000000002,1.5483,1.55708,1.5366600000000001,1.5554299999999999,38675
21:00:00,1.5552700000000002,1.55656,1.54305,1.5473700000000001,1.5554299999999999,1.55669,1.54318,1.5475,43269
21:00:00,1.5473700000000001,1.54864,1.53955,1.54726,1.5475,1.54867,1.5396299999999998,1.5474299999999999,39491
21:00:00,1.54726,1.55464,1.5419200000000002,1.54481,1.5474299999999999,1.5546799999999998,1.54205,1.5448899999999999,44064
21:00:00,1.54481,1.56017,1.54359,1.5593299999999999,1.5448899999999999,1.5602,1.54374,1.55949,45116
21:00:00,1.5593299999999999,1.56325,1.54854,1.5509700000000002,1.55949,1.56339,1.5487,1.55115,32414
